,open,high,low,close,vwap,volume,count
1540684800,13.894,14.85,13.894,14.755,14.519,1352.32850707,230.0
1540771200,14.755,14.85,13.933,14.112,14.454,849.91526636,138.0
1540857600,14.112,14.559,14.069,14.559,14.333,720.39577108,87.0
1540944000,14.559,14.649,13.788,14.27,14.075,2005.17452846,118.0
1541030400,14.27,14.396,13.84,14.341,14.218,267.49572256,39.0
1541116800,14.341,14.568,14.341,14.51,14.471,631.86199527,84.0
1541203200,14.51,15.556,14.51,15.189,15.181,1691.63784906,138.0
1541289600,15.189,15.227,14.423,14.664,14.709,2106.57502521,192.0
1541376000,14.664,14.831,14.411,14.505,14.521,339.09381793,70.0
1541462400,14.505,14.891,14.34,14.709,14.404,418.91133638,80.0
1541548800,14.709,14.887,14.626,14.746,14.711,503.43998494,51.0
1541635200,14.746,14.746,14.445,14.681,14.559,493.49077706,67.0
1541721600,14.681,14.772,14.475,14.475,14.618,482.14018221,68.0
1541808000,14.475,14.842,14.475,14.799,14.647,95.3478364,30.0
1541894400,14.799,14.799,13.58,13.699,13.895,1844.4428781,168.0
1541980800,13.699,13.917,13.213,13.213,13.462,922.61243866,115.0
1542067200,13.213,13.272,12.871,13.045,13.094,780.36573725,123.0
1542153600,13.045,13.045,10.498,10.711,11.344,3709.00803838,342.0
1542240000,10.711,11.064,10.237,11.0,10.666,3106.29372283,343.0
1542326400,11.0,11.19,10.629,11.003,10.928,1387.19611498,138.0
1542412800,11.003,11.115,10.675,10.711,10.809,1071.79218868,109.0
1542499200,10.78,11.111,10.78,10.935,10.872,345.98919973,43.0
1542585600,10.935,10.944,8.64,8.727,9.337,2782.66008884,281.0
1542672000,8.727,9.438,7.68,7.988,8.126,3719.28565959,361.0
1542758400,7.988,12.0,7.808,8.701,9.023,2021.02231837,154.0
1542844800,8.701,10.528,8.701,9.662,9.784,2794.3845706,224.0
1542931200,9.662,10.612,8.914,9.218,9.773,2173.11092477,297.0
1543017600,9.218,9.432,7.699,8.081,8.536,1955.5945889,201.0
1543104000,8.081,8.241,7.176,7.901,7.661,2696.07479515,255.0
1543190400,7.901,8.493,7.257,7.565,7.877,1125.89249454,144.0
1543276800,7.565,7.704,7.222,7.704,7.433,624.53652378,57.0
1543363200,7.704,8.997,7.704,8.508,8.323,1980.20525116,206.0
1543449600,8.508,8.773,8.36,8.52,8.469,1391.25268277,111.0
1543536000,8.52,8.77,7.872,7.953,8.308,1700.02031105,167.0
